visitnumber;visitid;visitstarttime;date;totals;trafficsource;device;geonetwork;customdimensions;fullvisitorid;clientid;channelgrouping;socialengagementtype;pageviews
1;1638502683;2021-12-03 03:38:03;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': '1', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '5'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '95', 'browsersize': '1350x660', 'operatingsystemversion': '10', 'ismobile': 'false', 'mobiledevicebranding': 'null', 'mobiledevicemodel': 'null', 'mobileinputselector': 'null', 'mobiledevicemarketingname': 'null', 'javaenabled': 'false', 'language': 'en-us', 'screencolors': '24-bit', 'screenresolution': '1366x768', 'devicecategory': 'desktop'};{'cityid': '1006246', 'latitude': '50', 'longitude': '3'};{'index': '33', 'value': 'web'};3.5714853351421097e+18;831551229.1638502683;direct;Not Socially Engaged;1
26;1638503570;2021-12-03 03:52:50;2021-12-03;{'visits': '1', 'hits': '3', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'source': 'google', 'medium': 'organic', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '410x830', 'operatingsystemversion': '11', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr', 'screencolors': '24-bit', 'screenresolution': '412x915', 'devicecategory': 'mobile'};{'cityid': '9050236', 'latitude': '45', 'longitude': '4'};{'index': '31', 'value': 'web'};2.4697262025080335e+18;575027941.1626815965;organic search;Not Socially Engaged;1
1;1638501785;2021-12-03 03:23:05;2021-12-03;{'visits': '1', 'hits': '3', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': '1', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'source': 'google', 'medium': 'organic', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '410x780', 'operatingsystemversion': '11', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr', 'screencolors': '24-bit', 'screenresolution': '412x915', 'devicecategory': 'mobile'};{'cityid': '1005835', 'latitude': '45', 'longitude': '3'};{'index': '33', 'value': 'web'};6.586525151136419e+18;1533544890.1638501786;organic search;Not Socially Engaged;1
1;1638502816;2021-12-03 03:40:16;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': '1', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '5'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '95', 'browsersize': '1270x690', 'operatingsystemversion': '10', 'ismobile': 'false', 'mobiledevicebranding': 'null', 'mobiledevicemodel': 'null', 'mobileinputselector': 'null', 'mobiledevicemarketingname': 'null', 'javaenabled': 'false', 'language': 'en-us', 'screencolors': '24-bit', 'screenresolution': '1280x800', 'devicecategory': 'desktop'};{'cityid': '1005831', 'latitude': '44', 'longitude': '-0'};{'index': '91', 'value': '0'};4.397924647340446e+18;1023971626.1638502816;direct;Not Socially Engaged;1
7;1638501963;2021-12-03 03:26:03;2021-12-03;{'visits': '1', 'hits': '314', 'pageviews': 'null', 'timeonsite': '1525', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': '193', 'uniquescreenviews': '12', 'timeonscreen': '1518', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '214', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'true', 'language': 'fr-fr', 'screenresolution': '1080x2031', 'devicecategory': 'mobile'};{'cityid': '9049961', 'latitude': '47', 'longitude': '1'};{'index': '26', 'value': '1'};5.008342191832227e+18;a5174957-0ef9-400e-a332-6d05a0c84565;app (ali excluded);Not Socially Engaged;null
5;1638502625;2021-12-03 03:37:05;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '9'};{'campaign': '126035170_20211118', 'source': 'email_ali', 'medium': 'slc', 'keyword': 'annclass_8', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '15', 'browsersize': '360x520', 'operatingsystemversion': '8', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '360x640', 'devicecategory': 'mobile'};{'cityid': '1006335', 'latitude': '43', 'longitude': '7'};{'index': '91', 'value': '0'};3.3795182284980864e+18;786855404.1637218957;email;Not Socially Engaged;1
311;1638500627;2021-12-03 03:03:47;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaign': 'sea_gen_ancien_sl_b2c_fr_google_achat_france_reg-auvergne-rhone-alpes_dpt-74_textuel-dsa', 'source': 'google', 'medium': 'cpc', 'campaignid': '11299379256', 'adgroupid': '113439305898', 'creativeid': '493175802399', 'criteriaid': '991720394793', 'page': '1', 'criteriaparameters': 'a', 'customerid': '7345279109', 'boomuserlistid': '633324856', 'isvideoad': 'false', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '16', 'browsersize': '360x620', 'operatingsystemversion': '9', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-ch', 'screencolors': '24-bit', 'screenresolution': '360x740', 'devicecategory': 'mobile'};{'cityid': '9049277', 'latitude': '46', 'longitude': '6'};{'index': '91', 'value': '1'};4.777400194905068e+18;1112325162.1597166010;paid search_non-brand;Not Socially Engaged;1
153;1638502432;2021-12-03 03:33:52;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '6'};{'campaign': '142997767_20211202utm_term', 'source': 'email_ali', 'medium': 'slc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '16', 'browsersize': '360x630', 'operatingsystemversion': '11', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '360x800', 'devicecategory': 'mobile'};{'cityid': '1006067', 'latitude': '48', 'longitude': '2'};{'index': '91', 'value': 'web'};7.503511968886949e+18;1747047521.1634075141;email;Not Socially Engaged;1
1;1638502303;2021-12-03 03:31:43;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': '1', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '5'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '95', 'browsersize': '1590x790', 'operatingsystemversion': '10', 'ismobile': 'false', 'mobiledevicebranding': 'null', 'mobiledevicemodel': 'null', 'mobileinputselector': 'null', 'mobiledevicemarketingname': 'null', 'javaenabled': 'false', 'language': 'en-us', 'screencolors': '24-bit', 'screenresolution': '1600x900', 'devicecategory': 'desktop'};{'cityid': '1005990', 'latitude': '48', 'longitude': '2'};{'index': '91', 'value': '0'};2.195618155578626e+18;511207188.1638502300;direct;Not Socially Engaged;1
673;1638502478;2021-12-03 03:34:38;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '7'};{'campaign': '140175877_20211203', 'source': 'email_ali', 'medium': 'slc', 'keyword': 'annclass_2', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '11', 'browsersize': '410x730', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '412x915', 'devicecategory': 'mobile'};{'cityid': '1011788', 'latitude': '-20', 'longitude': '55'};{'index': '91', 'value': 'web'};6.682833500604546e+18;1555968425.1620916782;email;Not Socially Engaged;1
14;1638502057;2021-12-03 03:27:37;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '15'};{'campaign': '148020865_20211201', 'source': 'email_ali', 'medium': 'slc', 'keyword': 'annreco_1', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '1260x610', 'operatingsystemversion': '10', 'ismobile': 'false', 'mobiledevicebranding': 'null', 'mobiledevicemodel': 'null', 'mobileinputselector': 'null', 'mobiledevicemarketingname': 'null', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '1280x720', 'devicecategory': 'desktop'};{'cityid': '1006094', 'latitude': '48', 'longitude': '2'};{'index': '91', 'value': 'web'};7.470807751435153e+18;1739432977.1636232943;email;Not Socially Engaged;1
138;1638502697;2021-12-03 03:38:17;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '6'};{'campaign': '131693632_20211201', 'source': 'email_ali', 'medium': 'slc', 'keyword': 'annclass_1', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '320x570', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr', 'screencolors': '24-bit', 'screenresolution': '320x694', 'devicecategory': 'mobile'};{'cityid': '1006207', 'latitude': '43', 'longitude': '0'};{'index': '22', 'value': '0'};3.2780413153623204e+18;763228469.1631170356;email;Not Socially Engaged;1
551;1638501340;2021-12-03 03:15:40;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '7'};{'campaign': '109923688_20211202utm_term', 'source': 'email_ali', 'medium': 'slc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '360x600', 'operatingsystemversion': '9', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr', 'screencolors': '24-bit', 'screenresolution': '360x720', 'devicecategory': 'mobile'};{'cityid': '1006094', 'latitude': '48', 'longitude': '2'};{'index': '91', 'value': 'web'};1.2736198968783398e+18;296537740.1548588686;email;Not Socially Engaged;1
3;1638501702;2021-12-03 03:21:42;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '14'};{'campaign': '148085455_20211202utm_term', 'source': 'email_ali', 'medium': 'slc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '1620x850', 'operatingsystemversion': '8', 'ismobile': 'false', 'mobiledevicebranding': 'null', 'mobiledevicemodel': 'null', 'mobileinputselector': 'null', 'mobiledevicemarketingname': 'null', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '1920x1080', 'devicecategory': 'desktop'};{'city': '8953', 'cityid': '9107230', 'latitude': '46', 'longitude': '16'};{'index': '22', 'value': '1'};9.02015665731545e+18;2100168880.1638501466;email;Not Socially Engaged;1
147;1638502474;2021-12-03 03:34:34;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '3'};{'campaign': 'agreg-conv_ancien_sl_b2c_mitula_x_x_france_x_x_x_x_', 'source': 'mitula', 'medium': 'cpc', 'keyword': 'x', 'adcontent': 'x_', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '94', 'browsersize': '390x710', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '393x851', 'devicecategory': 'mobile'};{'cityid': '1006094', 'latitude': '48', 'longitude': '2'};{'index': '26', 'value': 'production'};7.637688641290846e+18;1778287962.1630355620;metasearch;Not Socially Engaged;1
24;1638502411;2021-12-03 03:33:31;2021-12-03;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '1'};{'campaign': 'adfactory_extend_ancien_li_', 'source': 'criteo', 'medium': 'cpc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '360x650', 'operatingsystemversion': '9', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '360x771', 'devicecategory': 'mobile'};{'cityid': '1006094', 'latitude': '48', 'longitude': '2'};{'index': '31', 'value': 'web'};1.8890992374485222e+18;439840191.1637128757;display_other;Not Socially Engaged;1
